Date,Customers,Quantity,Average_Price,Promotion,Sales,Profit
2026-08-20,207.0,132,506.58,0,308.98,46.57
2026-08-21,197.0,149,452.51,0,272.74,39.52
2026-08-22,188.0,120,497.22,0,234.6,40.2
2026-08-23,193.0,120,460.35,0,257.36,38.85
2026-08-24,213.0,144,517.08,0,255.77,39.38
2026-08-25,231.0,142,455.36,1,292.82,49.3
2026-08-26,216.0,116,503.92,0,259.11,39.78
2026-08-27,202.0,135,481.73,0,284.75,42.54
2026-08-28,218.0,133,476.62,0,281.6,36.68
2026-08-29,204.0,131,486.58,0,265.62,39.16
2026-08-30,200.0,142,494.63,0,301.72,51.65
2026-08-31,193.0,122,467.0,0,279.02,50.29
2026-09-01,184.0,135,468.62,0,272.75,43.2
2026-09-02,204.0,133,495.01,0,279.52,44.86
2026-09-03,212.0,135,452.61,0,274.79,45.15
2026-09-04,208.0,128,472.84,1,286.72,61.48
2026-09-05,203.0,130,538.11,0,251.98,36.5
2026-09-06,195.0,135,465.98,0,305.73,43.13
2026-09-07,219.0,140,504.08,0,287.31,45.75
2026-09-08,189.0,163,472.89,1,333.7,63.71
2026-09-09,221.0,143,492.62,0,298.57,47.62
2026-09-10,194.0,139,495.26,0,298.67,41.67
2026-09-11,198.0,157,503.82,1,348.02,69.0
2026-09-12,187.0,142,479.92,1,306.92,56.14
2026-09-13,201.0,150,519.34,0,270.19,45.48
2026-09-14,223.0,146,472.95,0,287.72,52.74
2026-09-15,216.0,130,487.8,0,305.32,42.15
2026-09-16,223.0,154,488.01,0,306.34,41.12
2026-09-17,216.0,139,463.42,0,304.34,51.28
2026-09-18,192.0,156,478.49,0,282.71,36.61
2026-09-19,203.0,138,486.57,0,237.73,36.61
2026-09-20,196.0,129,475.9,0,268.12,40.6
2026-09-21,228.0,127,527.64,0,275.59,45.58
2026-09-22,190.0,131,468.62,0,271.44,40.72
2026-09-23,221.0,129,504.97,0,239.69,40.12
2026-09-24,221.0,147,499.18,0,261.88,37.71
2026-09-25,235.0,134,483.53,0,251.65,35.58
2026-09-26,202.0,118,468.23,0,255.79,41.0
2026-09-27,219.0,147,469.99,1,290.74,54.25
2026-09-28,242.0,146,474.52,1,297.24,56.31
2026-09-29,199.0,130,451.72,0,289.33,52.71
2026-09-30,185.0,137,465.82,0,303.89,54.46
2026-10-01,180.0,134,457.22,0,282.11,47.05
2026-10-02,219.0,141,508.15,0,299.39,51.54
2026-10-03,180.0,140,495.07,0,261.14,42.81
2026-10-04,202.0,138,498.11,0,262.23,46.6
2026-10-05,215.0,122,494.58,0,306.1,50.65
2026-10-06,211.0,156,487.01,0,285.71,43.35
2026-10-07,214.0,129,510.31,1,325.39,56.52
2026-10-08,211.0,133,473.05,0,330.78,58.64
2026-10-09,227.0,134,485.98,1,330.76,60.28
2026-10-10,194.0,139,497.53,0,284.68,53.73
2026-10-11,198.0,136,460.32,0,258.3,37.05
2026-10-12,197.0,133,539.86,0,297.98,53.27
2026-10-13,221.0,150,484.65,0,323.94,49.76
2026-10-14,222.0,156,486.72,1,319.02,60.97
2026-10-15,215.0,142,506.8,1,333.51,55.19
2026-10-16,226.0,143,500.67,0,301.47,39.92
2026-10-17,191.0,151,484.91,0,284.55,51.84
2026-10-18,234.0,146,486.58,0,272.4,41.79
2026-10-19,232.0,134,457.19,0,253.17,44.25
2026-10-20,220.0,119,474.26,0,263.0,39.49
2026-10-21,236.0,139,493.61,0,271.5,47.46
2026-10-22,185.0,152,492.31,1,307.57,54.92
2026-10-23,202.0,128,506.32,0,267.7,37.97
2026-10-24,199.0,136,482.19,0,280.2,47.55
2026-10-25,221.0,145,459.41,1,288.78,57.52
2026-10-26,194.0,150,503.42,0,266.65,45.23
2026-10-27,222.0,154,510.27,0,266.8,42.11
2026-10-28,231.0,148,500.61,0,271.21,36.28
2026-10-29,221.0,135,481.51,0,281.78,40.57
2026-10-30,215.0,157,503.28,1,301.06,52.53
2026-10-31,196.0,153,546.22,1,274.02,49.63
2026-11-01,198.0,135,486.59,0,293.16,51.88
2026-11-02,230.0,157,460.93,0,305.23,48.3
2026-11-03,223.0,129,474.01,0,297.63,38.22
2026-11-04,211.0,142,495.84,0,283.31,34.32
2026-11-05,206.0,155,455.71,1,305.12,53.27
2026-11-06,182.0,144,487.67,1,317.41,56.28
2026-11-07,196.0,142,491.49,0,252.91,41.81
2026-11-08,241.0,146,512.29,0,317.75,43.92
2026-11-09,193.0,139,508.26,0,292.04,40.67
2026-11-10,216.0,142,500.26,0,305.12,50.9
2026-11-11,228.0,138,445.79,0,318.28,57.29
2026-11-12,195.0,155,501.32,1,325.97,50.7
2026-11-13,216.0,135,497.46,0,281.13,41.74
2026-11-14,228.0,144,489.39,1,344.16,69.41
2026-11-15,214.0,138,453.66,0,258.73,45.02
2026-11-16,257.0,149,470.84,0,264.24,38.61
2026-11-17,190.0,120,463.84,0,302.75,53.71
2026-11-18,231.0,139,448.59,1,284.95,52.91
2026-11-19,213.0,161,484.83,0,326.49,55.47
2026-11-20,227.0,151,470.54,1,321.99,56.17
2026-11-21,222.0,134,532.18,0,280.09,46.04
2026-11-22,205.0,146,481.9,0,265.13,37.78
2026-11-23,220.0,141,508.25,1,288.83,51.06
2026-11-24,189.0,118,456.74,0,265.64,41.32
2026-11-25,226.0,152,475.46,1,293.89,54.99
2026-11-26,222.0,132,486.76,0,309.28,60.65
2026-11-27,227.0,140,468.69,0,276.26,54.81
2026-11-28,234.0,142,477.46,0,293.32,45.22
2026-11-29,223.0,151,481.16,1,326.85,67.72
2026-11-30,221.0,122,480.89,0,273.04,39.14
2026-12-01,205.0,140,518.51,0,307.85,51.1
2026-12-02,208.0,144,491.95,0,288.23,43.15
2026-12-03,237.0,126,493.79,0,301.65,46.22
2026-12-04,241.0,125,494.89,0,299.51,59.88
2026-12-05,216.0,129,496.23,0,284.85,43.92
2026-12-06,221.0,158,483.73,1,336.49,58.97
2026-12-07,207.0,120,479.47,0,286.75,41.58
2026-12-08,238.0,149,488.26,0,348.32,51.71
2026-12-09,231.0,155,506.1,1,329.3,53.9
2026-12-10,251.0,138,505.57,0,303.05,49.5
2026-12-11,209.0,126,480.99,0,312.99,51.04
2026-12-12,217.0,143,499.16,1,324.66,61.71
2026-12-13,226.0,159,481.86,1,346.41,64.03
2026-12-14,233.0,154,485.99,0,332.01,50.3
2026-12-15,220.0,131,476.88,0,283.88,42.62
2026-12-16,210.0,153,482.15,0,342.59,55.63
2026-12-17,237.0,159,509.58,1,338.81,62.42
2026-12-18,235.0,142,487.12,0,320.83,48.27
2026-12-19,211.0,135,487.92,0,339.64,52.88
2026-12-20,245.0,136,459.45,0,323.7,59.27
2026-12-21,243.0,161,479.95,0,323.38,61.3
2026-12-22,228.0,144,481.2,0,280.88,44.01
2026-12-23,227.0,156,470.64,0,285.65,42.56
2026-12-24,235.0,145,485.97,0,331.77,52.87
2026-12-25,214.0,149,477.87,1,318.14,64.28
2026-12-26,228.0,159,487.06,1,318.0,58.62
2026-12-27,195.0,165,487.83,0,280.83,46.43
2026-12-28,241.0,147,468.46,1,342.28,59.95
2026-12-29,205.0,153,478.5,0,339.3,48.35
2026-12-30,251.0,146,487.09,0,352.46,60.42
2026-12-31,224.0,139,507.04,1,328.1,61.66
2027-01-01,226.0,129,490.36,0,331.36,56.28
2027-01-02,220.0,150,473.85,1,335.01,53.38
2027-01-03,226.0,158,492.96,1,362.51,77.03
2027-01-04,252.0,153,516.54,0,343.16,56.2
2027-01-05,193.0,129,502.32,0,312.04,41.47
2027-01-06,250.0,151,495.7,0,374.41,65.45
2027-01-07,236.0,154,498.92,1,369.88,66.36
2027-01-08,214.0,145,511.8,0,337.84,54.21
2027-01-09,216.0,151,505.26,0,340.4,52.02
2027-01-10,258.0,163,496.12,0,332.94,52.78
2027-01-11,219.0,149,505.18,0,356.77,56.83
2027-01-12,216.0,132,466.49,0,335.7,45.3
2027-01-13,251.0,144,458.94,0,331.98,57.43
2027-01-14,239.0,165,488.83,1,419.62,78.34
2027-01-15,220.0,155,487.26,0,325.01,54.18
2027-01-16,238.0,153,476.25,0,339.11,58.41
2027-01-17,220.0,141,500.93,0,323.15,52.29
2027-01-18,252.0,143,452.55,1,333.81,63.41
2027-01-19,252.0,153,476.47,0,331.79,45.77
2027-01-20,244.0,135,477.39,0,300.63,44.36
2027-01-21,242.0,154,456.69,0,375.52,60.56
2027-01-22,263.0,154,513.07,0,330.24,53.76
2027-01-23,237.0,143,461.71,0,311.32,51.68
2027-01-24,220.0,147,475.61,0,353.69,64.05
2027-01-25,244.0,150,502.56,0,315.23,49.99
2027-01-26,269.0,142,497.87,0,358.31,59.28
2027-01-27,223.0,144,466.31,1,359.56,66.84
2027-01-28,233.0,148,498.56,0,295.57,46.18
2027-01-29,245.0,149,491.52,0,332.53,52.15
2027-01-30,238.0,162,528.31,0,344.96,51.14
2027-01-31,225.0,141,493.61,0,329.44,52.13
2027-02-01,257.0,159,483.82,0,357.07,55.96
2027-02-02,275.0,137,470.96,0,340.05,53.63
2027-02-03,243.0,136,473.0,0,337.13,45.13
2027-02-04,227.0,146,471.56,0,351.01,55.64
2027-02-05,218.0,140,511.12,0,395.46,58.07
2027-02-06,245.0,146,486.78,1,352.38,64.86
2027-02-07,258.0,179,496.65,1,379.11,63.91
2027-02-08,249.0,155,513.76,1,390.64,72.56
2027-02-09,242.0,173,444.07,0,350.62,54.54
2027-02-10,234.0,140,509.56,0,372.63,56.12
2027-02-11,226.0,143,487.56,1,355.92,67.39
2027-02-12,256.0,163,494.41,0,353.27,58.51
2027-02-13,257.0,143,471.69,0,329.67,52.5
2027-02-14,220.0,152,473.03,0,317.02,53.43
2027-02-15,268.0,137,495.44,0,383.77,59.02
2027-02-16,253.0,160,529.58,1,392.79,75.02
2027-02-17,265.0,137,504.74,0,371.27,59.17
2027-02-18,225.0,150,509.48,0,367.97,53.36
2027-02-19,224.0,156,483.26,1,366.26,63.36
2027-02-20,243.0,153,475.94,0,338.0,59.99
2027-02-21,253.0,157,472.71,0,360.35,66.18
2027-02-22,273.0,154,477.99,0,384.91,65.7
2027-02-23,256.0,156,449.85,0,325.43,49.22
2027-02-24,242.0,150,473.77,0,396.83,71.99
2027-02-25,231.0,147,476.75,0,318.29,53.85
2027-02-26,265.0,166,483.7,1,367.45,69.83
2027-02-27,232.0,151,489.25,0,339.48,63.7
2027-02-28,271.0,151,493.42,0,348.51,51.27
2027-03-01,243.0,156,486.65,0,398.27,68.34
2027-03-02,271.0,142,476.47,0,379.5,56.08
2027-03-03,258.0,166,451.62,0,380.13,57.36
2027-03-04,246.0,160,476.62,1,409.87,91.82
2027-03-05,240.0,154,469.5,0,377.99,63.33
2027-03-06,243.0,152,495.41,0,348.14,65.36
2027-03-07,255.0,159,503.41,0,378.74,63.69
2027-03-08,250.0,156,503.95,0,382.77,63.55
2027-03-09,240.0,152,500.71,0,363.38,54.73
2027-03-10,246.0,167,484.7,0,414.19,72.34
2027-03-11,250.0,131,477.72,1,390.72,72.43
2027-03-12,217.0,165,473.69,0,362.68,58.47
2027-03-13,256.0,162,460.03,0,356.48,55.64
2027-03-14,235.0,135,505.03,0,370.48,58.72
2027-03-15,232.0,162,484.06,0,402.75,64.59
2027-03-16,224.0,164,464.79,0,389.09,62.97
2027-03-17,223.0,159,472.36,0,384.22,61.18
2027-03-18,229.0,148,471.65,1,369.25,59.69
2027-03-19,239.0,160,488.05,0,373.01,62.71
2027-03-20,279.0,163,506.51,0,355.84,56.28
2027-03-21,242.0,148,481.06,0,344.66,38.0
2027-03-22,253.0,158,446.79,0,361.74,49.26
2027-03-23,256.0,150,483.95,0,345.54,52.83
2027-03-24,252.0,172,484.57,1,399.68,81.61
2027-03-25,249.0,150,483.35,0,335.25,56.7
2027-03-26,232.0,148,476.13,0,326.17,48.83
2027-03-27,272.0,153,491.35,0,331.77,52.13
2027-03-28,278.0,140,488.65,0,360.91,63.73
2027-03-29,225.0,152,487.03,0,362.55,54.66
2027-03-30,235.0,157,494.93,0,325.56,46.79
2027-03-31,246.0,162,479.78,0,379.19,65.68
2027-04-01,236.0,156,478.78,0,365.17,64.54
2027-04-02,258.0,149,512.4,1,378.3,66.55
2027-04-03,240.0,167,497.65,0,360.87,60.38
2027-04-04,283.0,168,502.49,0,347.73,55.43
2027-04-05,269.0,155,509.69,0,385.27,58.23
2027-04-06,254.0,146,497.11,0,353.24,62.71
2027-04-07,266.0,149,504.37,0,376.63,56.51
2027-04-08,267.0,152,459.25,0,379.88,65.09
2027-04-09,242.0,157,491.37,0,402.68,64.84
2027-04-10,238.0,161,484.43,1,395.96,72.23
2027-04-11,252.0,145,517.94,0,385.69,58.5
2027-04-12,263.0,174,504.46,1,391.3,66.6
2027-04-13,253.0,166,476.43,1,406.93,73.76
2027-04-14,227.0,143,494.51,0,386.32,58.84
2027-04-15,238.0,157,490.84,0,405.8,65.49
2027-04-16,249.0,155,496.02,0,355.82,50.54
2027-04-17,249.0,147,469.52,0,343.15,54.12
2027-04-18,280.0,166,494.36,0,379.15,62.97
2027-04-19,229.0,155,483.79,0,399.0,59.81
2027-04-20,258.0,162,493.0,1,394.03,77.28
2027-04-21,272.0,153,474.9,0,342.89,59.23
2027-04-22,284.0,158,477.43,0,344.46,48.88
2027-04-23,244.0,153,509.11,0,359.87,53.49
2027-04-24,257.0,153,469.07,0,352.37,49.29
2027-04-25,258.0,174,470.42,1,367.44,70.31
2027-04-26,252.0,139,487.11,0,327.51,53.03
2027-04-27,248.0,141,474.17,0,371.86,50.57
2027-04-28,256.0,171,472.15,1,376.24,65.92
2027-04-29,211.0,188,489.99,1,397.48,75.37
2027-04-30,259.0,162,461.03,0,329.5,53.28
2027-05-01,251.0,182,470.0,1,405.38,82.35
2027-05-02,245.0,149,525.13,0,336.72,48.06
2027-05-03,279.0,147,496.45,0,395.28,63.19
2027-05-04,238.0,158,474.76,0,383.49,55.6
2027-05-05,242.0,163,495.75,0,348.11,56.27
2027-05-06,278.0,140,498.45,0,378.04,59.46
2027-05-07,235.0,161,506.16,1,430.69,81.43
2027-05-08,239.0,153,485.99,0,354.17,54.49
2027-05-09,245.0,156,505.88,1,420.51,82.6
2027-05-10,260.0,147,451.63,0,387.36,57.83
2027-05-11,250.0,161,469.33,0,411.47,59.57
2027-05-12,227.0,157,491.31,0,382.57,62.5
2027-05-13,239.0,161,494.31,0,378.78,71.14
2027-05-14,237.0,156,471.99,0,413.58,56.73
2027-05-15,245.0,144,493.09,0,372.36,53.18
2027-05-16,252.0,157,477.21,0,357.03,58.36
2027-05-17,252.0,153,483.47,1,395.21,79.8
2027-05-18,219.0,149,506.93,0,348.26,57.32
2027-05-19,261.0,142,504.86,0,360.12,54.33
2027-05-20,249.0,146,470.57,0,378.81,63.0
2027-05-21,266.0,153,469.51,0,353.61,59.32
2027-05-22,251.0,157,481.16,1,342.43,59.86
2027-05-23,261.0,143,488.1,0,314.97,54.29
2027-05-24,251.0,173,476.76,1,376.06,69.38
2027-05-25,264.0,151,507.35,0,330.66,44.23
2027-05-26,251.0,146,494.89,0,313.51,49.53
2027-05-27,242.0,151,495.97,1,337.17,59.5
2027-05-28,277.0,143,465.88,1,385.66,78.9
2027-05-29,256.0,159,509.71,1,353.0,58.27
2027-05-30,251.0,137,437.96,0,330.03,50.41
2027-05-31,223.0,158,503.75,0,329.59,54.01
2027-06-01,223.0,151,505.58,0,336.44,66.04
2027-06-02,246.0,177,481.0,1,370.77,79.46
2027-06-03,244.0,163,511.71,1,373.57,68.86
2027-06-04,232.0,143,487.68,0,320.05,52.88
2027-06-05,243.0,132,489.96,0,361.77,61.15
2027-06-06,264.0,159,494.97,0,356.41,51.61
2027-06-07,251.0,137,546.24,0,363.02,58.14
2027-06-08,223.0,146,513.1,0,379.14,68.38
2027-06-09,238.0,167,501.54,0,389.49,63.15
2027-06-10,227.0,166,472.51,1,377.47,80.87
2027-06-11,233.0,154,491.54,0,377.75,57.91
2027-06-12,233.0,159,474.34,0,366.53,58.16
2027-06-13,231.0,159,503.8,0,358.85,56.98
2027-06-14,219.0,165,491.55,0,384.6,54.03
2027-06-15,236.0,144,468.8,0,369.08,65.18
2027-06-16,229.0,156,490.52,1,386.95,69.65
2027-06-17,193.0,140,473.79,0,366.69,60.09
2027-06-18,268.0,149,491.82,0,349.38,52.76
2027-06-19,253.0,148,473.66,0,332.09,61.73
2027-06-20,231.0,131,489.63,0,333.55,59.54
2027-06-21,236.0,142,502.67,0,327.92,52.75
2027-06-22,218.0,163,488.23,0,345.57,48.95
2027-06-23,261.0,151,482.16,0,322.12,55.13
2027-06-24,263.0,156,492.88,0,288.39,50.83
2027-06-25,237.0,147,501.79,0,337.54,49.31
2027-06-26,250.0,139,469.33,1,297.98,54.49
2027-06-27,237.0,147,493.97,0,299.05,48.19
2027-06-28,214.0,158,513.02,0,344.26,60.69
2027-06-29,227.0,136,499.65,0,337.36,53.21
2027-06-30,235.0,155,490.38,0,355.43,62.0
2027-07-01,226.0,131,500.88,0,281.72,41.81
2027-07-02,229.0,158,497.52,1,360.88,61.05
2027-07-03,231.0,153,502.96,0,320.3,60.05
2027-07-04,230.0,144,452.99,0,343.56,48.21
2027-07-05,232.0,182,461.48,1,403.07,70.03
2027-07-06,215.0,142,507.55,0,311.49,53.51
2027-07-07,220.0,141,462.38,0,339.96,51.69
2027-07-08,211.0,149,496.73,0,360.18,54.62
2027-07-09,245.0,139,483.18,0,337.18,52.95
2027-07-10,198.0,132,471.61,0,358.3,45.74
2027-07-11,247.0,136,495.85,0,322.65,57.05
2027-07-12,250.0,154,493.2,0,344.11,55.97
2027-07-13,224.0,143,527.59,0,318.94,47.15
2027-07-14,189.0,163,478.37,0,346.07,46.46
2027-07-15,223.0,142,515.56,0,274.56,38.31
2027-07-16,227.0,153,496.0,0,332.28,45.22
2027-07-17,212.0,151,477.78,0,344.5,56.29
2027-07-18,219.0,141,504.09,0,283.94,46.44
2027-07-19,250.0,137,499.9,0,289.79,49.03
2027-07-20,236.0,128,490.39,0,335.2,57.32
2027-07-21,212.0,151,494.55,0,342.04,57.95
2027-07-22,202.0,157,479.03,0,288.39,52.79
2027-07-23,221.0,129,474.94,0,337.27,60.01
2027-07-24,222.0,141,503.49,0,302.73,52.79
2027-07-25,232.0,138,485.81,0,313.45,51.27
2027-07-26,217.0,160,488.42,1,313.9,61.47
2027-07-27,232.0,151,494.92,1,357.07,63.86
2027-07-28,253.0,168,494.68,1,332.54,60.42
2027-07-29,236.0,151,464.19,1,322.99,68.09
2027-07-30,223.0,132,513.09,0,312.31,47.36
2027-07-31,220.0,140,492.14,0,288.04,43.36
2027-08-01,218.0,141,486.33,0,267.99,41.42
2027-08-02,240.0,149,497.76,0,321.8,48.84
2027-08-03,213.0,140,494.28,0,308.11,47.15
2027-08-04,223.0,148,503.85,0,306.47,50.15
2027-08-05,223.0,136,499.74,0,343.62,56.4
2027-08-06,214.0,141,503.0,0,369.91,64.24
2027-08-07,201.0,136,514.42,0,289.55,55.83
2027-08-08,226.0,135,506.03,0,315.62,48.76
2027-08-09,220.0,156,487.25,0,325.05,51.69
2027-08-10,228.0,146,469.95,1,393.25,61.91
2027-08-11,212.0,150,520.2,1,356.57,59.05
2027-08-12,238.0,164,485.92,1,373.45,68.27
2027-08-13,207.0,150,481.7,0,348.7,58.22
2027-08-14,245.0,169,458.98,1,344.41,66.25
2027-08-15,193.0,148,496.35,0,301.59,51.05
2027-08-16,225.0,147,492.96,1,365.93,74.6
2027-08-17,226.0,163,463.03,0,337.06,62.55
2027-08-18,207.0,148,498.48,0,292.08,45.67
2027-08-19,225.0,141,481.37,0,290.08,42.92
2027-08-20,237.0,143,538.79,0,295.83,50.24
2027-08-21,185.0,144,480.13,0,306.01,53.25
2027-08-22,225.0,140,482.57,0,312.7,50.67
2027-08-23,180.0,128,474.67,0,325.35,51.18
2027-08-24,203.0,158,513.44,0,282.86,43.12
2027-08-25,241.0,142,483.75,0,296.27,47.22
2027-08-26,208.0,144,477.43,0,282.12,48.06
2027-08-27,199.0,163,503.23,0,294.3,44.14
2027-08-28,213.0,135,465.67,0,294.6,43.6
2027-08-29,247.0,148,501.79,0,286.54,48.42
2027-08-30,189.0,134,522.63,0,314.52,46.32
2027-08-31,200.0,145,500.78,0,286.54,46.5
2027-09-01,238.0,144,502.08,0,318.46,51.42
2027-09-02,243.0,150,506.28,0,300.88,48.14
2027-09-03,214.0,164,521.41,1,296.63,52.02
2027-09-04,197.0,146,512.44,1,293.5,61.93
2027-09-05,247.0,156,498.59,0,311.38,51.68
2027-09-06,239.0,156,506.97,0,360.47,54.89
2027-09-07,225.0,139,474.77,0,305.16,50.34
2027-09-08,203.0,141,504.71,0,310.35,58.19
2027-09-09,214.0,136,472.66,0,323.12,52.13
2027-09-10,212.0,148,484.17,1,324.4,67.48
2027-09-11,219.0,129,435.31,0,288.28,41.16
2027-09-12,236.0,149,498.05,0,309.11,45.51
2027-09-13,227.0,121,479.25,0,295.37,37.78
2027-09-14,198.0,134,510.86,0,268.45,50.91
2027-09-15,235.0,141,497.9,0,295.95,39.8
2027-09-16,219.0,154,511.13,0,322.16,52.39
2027-09-17,224.0,136,471.42,0,312.1,58.07
2027-09-18,236.0,145,509.63,0,316.19,55.2
2027-09-19,197.0,140,528.87,0,304.56,50.45
2027-09-20,213.0,161,504.73,1,299.95,61.26
2027-09-21,206.0,145,505.23,0,274.49,41.17
2027-09-22,190.0,149,494.07,0,273.2,45.83
2027-09-23,219.0,136,481.6,0,280.3,44.37
2027-09-24,251.0,131,504.76,0,271.55,42.91
2027-09-25,186.0,155,463.97,1,289.24,54.34
2027-09-26,213.0,136,483.58,0,252.35,44.82
2027-09-27,223.0,141,459.24,0,301.92,55.4
2027-09-28,215.0,144,478.47,0,269.25,42.0
2027-09-29,212.0,153,502.72,0,274.05,39.37
2027-09-30,194.0,149,500.28,0,302.98,44.75
2027-10-01,217.0,134,492.12,0,305.88,57.88
2027-10-02,202.0,130,494.29,0,274.39,50.0
2027-10-03,181.0,158,457.29,0,309.48,44.45
2027-10-04,231.0,125,484.55,0,314.26,58.11
2027-10-05,228.0,137,479.02,0,344.23,51.4
2027-10-06,214.0,148,479.44,0,326.75,55.54
2027-10-07,217.0,158,502.11,0,353.26,52.75
2027-10-08,230.0,139,475.85,0,315.03,60.63
2027-10-09,217.0,142,480.48,0,330.67,50.08
2027-10-10,227.0,133,453.81,0,328.73,47.42
2027-10-11,209.0,143,486.11,0,311.67,47.73
2027-10-12,234.0,130,471.84,0,297.14,59.25
2027-10-13,219.0,134,492.87,0,299.32,49.06
2027-10-14,217.0,149,474.34,0,322.54,46.63
2027-10-15,195.0,137,493.36,0,280.93,41.63
2027-10-16,218.0,161,488.9,1,311.8,49.51
2027-10-17,202.0,140,521.62,0,312.63,52.55
2027-10-18,205.0,128,500.49,0,306.09,43.23
2027-10-19,202.0,153,458.45,0,253.74,44.81
2027-10-20,199.0,129,468.81,0,260.32,44.74
2027-10-21,247.0,136,492.59,0,336.69,53.37
2027-10-22,235.0,140,474.88,0,315.51,56.33
2027-10-23,244.0,162,438.21,1,295.78,58.83
2027-10-24,197.0,137,515.95,0,241.91,39.27
2027-10-25,216.0,133,504.64,0,258.91,38.44
2027-10-26,196.0,144,501.08,0,297.03,49.37
2027-10-27,205.0,140,480.79,0,326.69,54.27
2027-10-28,202.0,138,499.44,0,325.8,54.53
2027-10-29,235.0,145,479.08,0,265.32,42.77
2027-10-30,210.0,140,495.47,1,294.33,55.9
2027-10-31,232.0,125,475.23,0,264.02,43.44
2027-11-01,225.0,164,519.11,0,315.9,57.0
2027-11-02,251.0,144,463.58,0,284.07,40.02
2027-11-03,195.0,155,514.04,1,319.42,54.29
2027-11-04,236.0,135,492.58,0,294.19,47.4
2027-11-05,234.0,162,483.09,1,354.94,61.62
2027-11-06,203.0,138,494.93,0,292.3,47.69
2027-11-07,233.0,115,505.14,0,290.62,41.65
2027-11-08,223.0,138,516.56,0,331.05,48.22
2027-11-09,215.0,151,497.62,1,377.62,81.53
2027-11-10,206.0,142,475.97,0,364.38,57.05
2027-11-11,208.0,142,493.02,0,331.22,47.18
2027-11-12,250.0,137,524.74,0,322.32,51.02
2027-11-13,219.0,136,516.32,0,332.89,58.44
2027-11-14,231.0,141,508.44,0,331.78,59.08
2027-11-15,208.0,138,506.42,1,349.76,57.04
2027-11-16,208.0,125,504.71,0,274.23,40.72
2027-11-17,236.0,145,513.0,0,339.73,55.49
2027-11-18,200.0,146,483.94,0,316.24,50.44
2027-11-19,214.0,153,467.79,0,293.54,39.92
2027-11-20,221.0,142,493.44,0,279.61,38.71
2027-11-21,223.0,143,477.5,1,321.49,54.33
2027-11-22,219.0,135,473.25,1,266.11,42.16
2027-11-23,228.0,136,479.29,0,296.48,45.4
2027-11-24,232.0,149,537.02,0,291.94,51.94
2027-11-25,233.0,160,494.75,0,295.32,44.3
2027-11-26,208.0,146,498.83,0,293.01,51.64
2027-11-27,219.0,143,470.34,1,280.16,51.95
2027-11-28,241.0,137,459.17,0,314.93,49.52
2027-11-29,237.0,137,477.64,0,265.54,35.85
2027-11-30,203.0,142,518.29,0,312.76,55.53
2027-12-01,229.0,157,498.44,0,305.71,49.45
2027-12-02,195.0,158,503.21,0,362.3,49.27
2027-12-03,225.0,155,505.75,1,346.98,66.18
2027-12-04,253.0,148,481.84,0,277.83,42.0
2027-12-05,211.0,149,517.48,1,348.01,64.7
2027-12-06,213.0,130,481.13,0,303.95,49.73
2027-12-07,237.0,165,517.85,0,366.74,65.37
2027-12-08,203.0,124,500.52,0,338.95,48.5
2027-12-09,217.0,129,460.38,0,361.49,60.94
2027-12-10,236.0,165,479.14,0,355.15,63.9
2027-12-11,218.0,148,460.49,0,346.24,68.49
2027-12-12,224.0,136,513.58,0,325.67,57.23
2027-12-13,239.0,155,492.21,0,334.43,55.32
2027-12-14,235.0,156,452.57,0,366.06,60.08
2027-12-15,233.0,135,499.46,0,308.56,56.55
2027-12-16,224.0,153,483.05,1,355.27,64.2
2027-12-17,235.0,167,466.03,1,349.84,68.9
2027-12-18,228.0,140,522.96,0,332.59,64.16
2027-12-19,237.0,151,494.71,0,300.43,47.58
2027-12-20,223.0,163,487.52,0,324.68,42.14
2027-12-21,228.0,125,485.63,0,315.31,46.38
2027-12-22,216.0,146,465.6,0,350.69,57.65
2027-12-23,231.0,152,469.38,0,313.79,46.27
2027-12-24,220.0,132,516.01,0,305.67,47.32
2027-12-25,215.0,144,484.37,0,279.72,43.52
2027-12-26,236.0,160,493.32,0,297.57,50.12
2027-12-27,236.0,143,456.14,0,331.3,48.31
2027-12-28,245.0,135,469.23,0,323.22,48.88
2027-12-29,227.0,162,503.96,0,336.12,60.87
2027-12-30,240.0,155,499.8,0,371.42,56.74
2027-12-31,243.0,150,524.58,0,304.65,52.06
2028-01-01,241.0,160,517.21,1,398.33,73.77
2028-01-02,223.0,161,488.91,0,359.55,57.4
2028-01-03,238.0,154,501.59,0,343.81,58.82
2028-01-04,241.0,158,487.4,0,363.85,48.05
2028-01-05,236.0,144,530.11,0,338.73,56.45
2028-01-06,205.0,132,513.82,0,352.52,59.33
2028-01-07,239.0,158,496.21,0,407.3,70.35
2028-01-08,270.0,163,496.79,0,347.16,53.59
2028-01-09,232.0,150,519.21,0,346.25,55.4
2028-01-10,227.0,161,503.65,0,352.68,43.45
2028-01-11,244.0,149,521.3,0,352.47,52.85
2028-01-12,243.0,151,453.77,0,356.46,57.97
2028-01-13,257.0,170,501.58,0,351.63,64.02
2028-01-14,220.0,150,484.02,0,353.13,66.28
2028-01-15,251.0,159,524.93,1,371.19,66.76
2028-01-16,249.0,134,521.18,0,330.24,57.17
2028-01-17,238.0,160,493.95,0,312.24,49.27
2028-01-18,246.0,156,521.02,1,369.84,59.46
